bug id,severity
1417900,blocker
1417901,blocker
1417903,minor
1417907,blocker
1417911,major
1417916,normal
1417917,minor
1417920,critical
1417922,minor
1417924,major
1417931,major
1417932,critical
1417933,blocker
1417935,enhancement
1417939,minor
1417947,critical
1417948,major
1417950,blocker
1417951,major
1417958,enhancement
1417959,critical
1417961,critical
1417962,minor
1417963,blocker
1417964,major
1417965,critical
1417967,major
1417968,critical
1417970,minor
1417971,major
1417973,critical
1417976,normal
1417978,trivial
1417984,major
1417991,normal
1417993,minor
1417996,critical
1417998,blocker
1418002,normal
1418007,trivial
1418012,minor
1418013,critical
1418015,major
1418018,major
1418020,enhancement
1418025,enhancement
1418026,normal
1418028,major
1418029,major
1418031,trivial
1418032,enhancement
1418034,critical
1418035,critical
1418036,enhancement
1418040,minor
1418042,major
1418043,major
1418047,critical
1418048,normal
1418052,minor
1418053,enhancement
1418059,trivial
1418061,critical
1418062,minor
1418067,blocker
1418071,enhancement
1418076,trivial
1418077,enhancement
1418078,minor
1418081,critical
1418082,blocker
1418083,normal
1418085,blocker
1418089,blocker
1418099,minor
1418102,trivial
1418104,minor
1418106,major
1418108,trivial
1418109,blocker
1418110,normal
1418112,critical
1418113,minor
1418119,trivial
1418120,blocker
1418121,major
1418122,minor
1418123,major
1418126,normal
1418127,normal
1418128,minor
1418129,blocker
1418131,critical
1418134,normal
1418135,normal
1418136,major
1418138,enhancement
1418139,critical
1418142,major
1418145,enhancement
1418152,minor
1418153,blocker
1418156,normal
1418159,enhancement
1418161,trivial
1418162,minor
1418164,enhancement
1418165,critical
1418169,critical
1418176,enhancement
1418179,major
1418180,blocker
1418182,trivial
1418185,enhancement
1418186,blocker
1418189,critical
1418190,enhancement
1418192,critical
1418195,normal
1418198,enhancement
1418201,major
1418202,critical
1418207,normal
1418210,minor
1418212,minor
1418213,enhancement
1418216,major
1418217,blocker
1418219,trivial
1418220,trivial
1418221,normal
1418222,enhancement
1418224,blocker
1418231,trivial
1418232,critical
1418234,enhancement
1418235,critical
1418236,blocker
1418237,enhancement
1418238,enhancement
1418240,enhancement
1418241,major
1418242,critical
1418243,major
1418244,blocker
1418245,critical
1418246,major
1418254,minor
1418255,major
1418256,minor
1418260,blocker
1418261,major
1418267,trivial
1418268,enhancement
1418272,blocker
1418278,enhancement
1418284,normal
1418290,critical
1418293,trivial
1418294,enhancement
1418296,minor
1418297,major
1418300,trivial
1418304,minor
1418309,minor
1418315,trivial
1418323,normal
1418328,major
1418331,blocker
1418332,major
1418334,enhancement
1418335,enhancement
1418337,trivial
1418343,normal
1418347,minor
1418348,critical
1418349,blocker
1418352,normal
1418360,minor
1418361,critical
1418364,major
1418367,enhancement
1418369,normal
1418371,enhancement
1418374,critical
1418376,major
1418387,trivial
1418389,major
1418397,blocker
1418398,blocker
1418404,trivial
1418406,enhancement
1418409,enhancement
1418411,blocker
1418425,blocker
1418427,normal
1418429,major
1418430,enhancement
1418432,major
1418433,normal
1418435,minor
1418438,minor
1418442,enhancement
1418448,normal
1418449,normal
1418450,enhancement
1418451,critical
1418453,minor
1418456,minor
1418457,minor
1418459,normal
1418460,minor
1418465,trivial
1418467,critical
1418472,trivial
1418475,trivial
1418476,normal
1418477,minor
1418489,major
1418494,blocker
1418495,trivial
1418498,major
1418499,blocker
1418502,minor
1418504,normal
1418510,minor
1418514,blocker
1418521,trivial
1418522,minor
1418524,enhancement
1418532,minor
1418534,minor
1418535,enhancement
1418537,normal
1418541,critical
1418542,minor
1418543,enhancement
1418545,blocker
1418553,major
1418556,trivial
1418558,major
1418560,enhancement
1418564,normal
1418568,major
1418571,blocker
1418573,normal
1418577,enhancement
1418579,trivial
1418580,minor
1418584,major
1418586,normal
1418587,minor
1418592,minor
1418596,normal
1418598,enhancement
1418607,normal
1418611,critical
1418618,major
1418622,enhancement
1418623,blocker
1418624,enhancement
1418628,critical
1418629,normal
1418639,enhancement
1418642,major
1418644,blocker
1418648,blocker
1418651,blocker
1418656,enhancement
1418658,normal
1418660,minor
1418667,enhancement
1418668,major
1418671,normal
1418672,normal
1418675,critical
1418682,enhancement
1418683,trivial
1418690,enhancement
1418694,critical
1418695,enhancement
1418700,critical
1418707,minor
1418708,blocker
1418712,trivial
1418718,major
1418721,trivial
1418722,normal
1418724,minor
1418727,blocker
1418729,trivial
1418731,critical
1418736,major
1418738,blocker
1418739,blocker
1418743,minor
1418745,blocker
1418746,blocker
1418747,normal
1418748,enhancement
1418752,blocker
1418758,critical
1418761,critical
1418763,normal
1418764,enhancement
1418769,major
1418771,blocker
1418777,enhancement
1418786,blocker
1418790,minor
1418791,normal
1418792,major
1418794,critical
1418795,enhancement
1418802,enhancement
1418803,trivial
1418804,blocker
1418806,enhancement
1418809,critical
1418810,enhancement
1418813,minor
1418815,major
1418816,normal
1418817,critical
1418818,trivial
1418820,enhancement
1418822,normal
1418823,normal
1418824,blocker
1418827,normal
1418829,major
1418830,major
1418831,trivial
1418832,minor
1418836,trivial
1418838,blocker
1418840,major
1418842,major
1418843,normal
1418844,enhancement
1418846,critical
1418847,minor
1418851,normal
1418855,minor
1418856,major
1418859,enhancement
1418860,minor
1418864,minor
1418866,critical
1418867,trivial
1418868,enhancement
1418869,normal
1418870,normal
1418871,trivial
1418872,critical
1418874,enhancement
1418877,major
1418878,enhancement
1418879,enhancement
1418887,trivial
1418891,major
1418892,critical
1418893,blocker
1418894,trivial
1418895,major
1418897,major
1418898,major
1418899,major
1418902,trivial
1418903,critical
1418905,enhancement
1418909,major
1418911,blocker
1418913,critical
1418917,normal
1418918,major
1418920,critical
1418923,critical
1418924,blocker
1418930,trivial
1418931,trivial
1418935,trivial
1418945,major
1418963,minor
1418964,blocker
1418965,trivial
1418971,major
1418972,minor
1418974,enhancement
1418975,major
1418980,minor
1418985,trivial
1418989,critical
1418990,enhancement
1418991,major
1418998,blocker
1418999,blocker
1419002,major
1419004,enhancement
1419014,major
1419015,trivial
1419019,critical
1419021,critical
1419023,minor
1419024,normal
1419025,major
1419028,major
1419030,enhancement
1419031,normal
1419034,critical
1419036,trivial
1419038,trivial
1419041,blocker
1419047,enhancement
1419050,blocker
1419052,critical
1419055,normal
1419056,minor
1419065,critical
1419070,normal
1419072,major
1419079,enhancement
1419090,enhancement
1419091,trivial
1419092,blocker
1419093,major
1419094,enhancement
1419096,minor
1419098,trivial
1419108,trivial
1419111,trivial
1419113,major
1419122,critical
1419124,critical
1419130,minor
1419131,blocker
1419138,enhancement
1419142,blocker
1419144,normal
1419146,trivial
1419151,critical
1419157,trivial
1419158,major
1419162,major
1419164,minor
1419165,normal
1419169,normal
1419178,enhancement
1419182,critical
1419186,trivial
1419187,normal
1419188,normal
1419190,blocker
1419192,normal
1419199,trivial
1419200,major
1419206,blocker
1419208,critical
1419209,normal
1419210,normal
1419211,blocker
1419212,minor
1419213,enhancement
1419214,major
1419217,blocker
1419221,blocker
1419222,minor
1419224,enhancement
1419225,critical
1419226,trivial
1419227,trivial
1419232,major
1419237,critical
1419238,enhancement
1419239,critical
1419242,blocker
1419243,minor
1419247,enhancement
1419250,major
1419254,critical
1419255,blocker
1419260,enhancement
1419262,normal
1419263,major
1419264,critical
1419265,enhancement
1419266,normal
1419267,blocker
1419270,major
1419274,blocker
1419277,critical
1419280,enhancement
1419281,minor
1419285,trivial
1419288,trivial
1419291,major
1419293,trivial
1419295,enhancement
1419297,trivial
1419298,critical
1419299,minor
1419302,enhancement
1419303,minor
1419304,critical
1419305,enhancement
1419307,major
1419308,normal
1419309,enhancement
1419310,normal
1419311,blocker
1419313,major
1419314,normal
1419315,trivial
1419316,critical
1419318,enhancement
1419321,enhancement
1419322,critical
1419323,normal
1419324,enhancement
1419329,trivial
1419330,critical
1419331,normal
1419332,major
1419333,trivial
1419334,minor
1419337,critical
1419339,minor
1419344,major
1419346,blocker
1419348,minor
1419349,major
1419351,blocker
1419353,normal
1419355,trivial
1419359,blocker
1419362,enhancement
1419372,trivial
1419375,enhancement
1419376,major
1419377,major
1419378,critical
1419379,minor
1419380,minor
1419382,minor
1419392,minor
1419396,minor
1419409,major
1419418,normal
1419424,critical
1419427,normal
1419429,major
1419436,critical
1419439,normal
1419440,major
1419442,trivial
1419448,critical
1419453,major
1419455,minor
1419456,major
1419460,enhancement
1419461,trivial
1419467,major
1419469,critical
1419470,blocker
1419488,major
1419489,minor
1419497,critical
1419501,enhancement
1419504,trivial
1419508,minor
1419513,trivial
1419517,blocker
1419519,trivial
1419522,enhancement
1419526,critical
1419527,minor
1419528,blocker
1419530,normal
1419536,minor
1419539,blocker
1419544,major
1419546,normal
1419548,trivial
1419553,trivial
1419554,blocker
1419556,critical
1419557,minor
1419559,trivial
1419565,major
1419574,trivial
1419575,minor
1419578,minor
1419580,critical
1419586,trivial
1419588,trivial
1419591,blocker
1419597,enhancement
1419598,major
1419607,critical
1419608,enhancement
1419609,major
1419610,critical
1419611,trivial
1419615,minor
1419618,enhancement
1419620,enhancement
1419627,major
1419628,critical
1419631,trivial
1419637,critical
1419641,minor
1419643,critical
1419644,blocker
1419645,blocker
1419646,minor
1419648,trivial
1419651,normal
1419652,major
1419654,trivial
1419656,critical
1419658,blocker
1419660,major
1419661,normal
1419662,critical
1419666,normal
1419668,critical
1419673,normal
1419675,major
1419680,enhancement
1419682,critical
1419684,major
1419685,enhancement
1419688,blocker
1419692,enhancement
1419694,minor
1419695,normal
1419704,major
1419709,major
1419727,blocker
1419736,major
1419739,major
1419740,blocker
1419742,normal
1419744,enhancement
1419745,enhancement
1419749,critical
1419750,enhancement
1419758,enhancement
1419760,major
1419764,enhancement
1419767,major
1419771,major
1419772,critical
1419775,normal
1419776,major
1419779,major
1419780,major
1419781,minor
1419784,enhancement
1419785,normal
1419791,trivial
1419794,normal
1419798,normal
1419799,major
1419800,major
1419802,enhancement
1419803,normal
1419808,critical
1419810,normal
1419811,enhancement
1419814,enhancement
1419817,trivial
1419820,blocker
1419830,major
1419833,minor
1419834,enhancement
1419836,major
1419839,enhancement
1419845,normal
1419847,normal
1419848,blocker
1419850,blocker
1419851,blocker
1419857,trivial
1419863,enhancement
1419868,minor
1419871,critical
1419873,major
1419876,critical
1419882,minor
1419885,enhancement
1419886,critical
1419889,major
1419891,enhancement
1419892,normal
1419897,critical
1419900,enhancement
1419901,major
1419902,critical
1419903,enhancement
1419904,critical
1419907,critical
1419908,trivial
1419909,major
1419911,trivial
1419912,trivial
1419917,blocker
1419924,normal
1419926,major
1419931,blocker
1419935,normal
1419939,enhancement
1419943,blocker
1419944,normal
1419949,minor
1419951,critical
1419953,blocker
1419956,blocker
1419960,blocker
1419964,trivial
1419981,critical
1419982,critical
1419986,major
1419988,normal
1419991,enhancement
1419992,major
1419999,major
1420002,normal
1420003,critical
1420007,trivial
1420009,blocker
1420014,normal
1420016,major
1420017,minor
1420021,critical
1420022,trivial
1420023,enhancement
1420025,trivial
1420026,trivial
1420028,trivial
1420029,blocker
1420032,normal
1420035,trivial
1420036,critical
1420038,enhancement
1420039,blocker
1420044,blocker
1420045,critical
1420046,trivial
1420051,trivial
1420053,blocker
1420054,normal
1420056,normal
1420059,normal
1420060,trivial
1420061,blocker
1420067,minor
1420068,blocker
1420069,critical
1420071,trivial
1420077,minor
1420092,enhancement
1420100,minor
1420101,trivial
1420102,major
1420104,trivial
1420108,enhancement
1420110,minor
1420113,trivial
1420115,enhancement
1420116,critical
1420117,critical
1420119,major
1420121,blocker
1420122,enhancement
1420123,enhancement
1420124,enhancement
1420126,trivial
1420131,blocker
1420135,blocker
1420138,enhancement
1420139,critical
1420140,normal
1420141,trivial
1420142,enhancement
1420147,normal
1420149,major
1420151,minor
1420155,major
1420156,minor
1420158,trivial
1420159,critical
1420160,critical
1420161,enhancement
1420162,normal
1420163,trivial
1420165,major
1420167,minor
1420170,critical
1420171,normal
1420172,enhancement
1420173,minor
1420175,normal
1420176,critical
1420178,normal
1420181,minor
1420182,enhancement
1420185,minor
1420186,trivial
1420188,trivial
1420190,blocker
1420191,normal
1420200,minor
1420202,trivial
1420205,normal
1420209,blocker
1420211,blocker
1420215,major
1420216,enhancement
1420218,blocker
1420221,trivial
1420223,major
1420227,blocker
1420234,enhancement
1420236,blocker
1420237,blocker
1420239,trivial
1420244,critical
1420245,trivial
1420248,normal
1420250,major
1420255,blocker
1420259,normal
1420263,enhancement
1420264,minor
1420274,enhancement
1420275,trivial
1420276,major
1420277,enhancement
1420279,minor
1420281,minor
1420282,major
1420284,critical
1420290,trivial
1420294,blocker
1420297,blocker
1420298,major
1420301,blocker
1420302,normal
1420308,major
1420311,normal
1420312,critical
1420313,major
1420315,normal
1420320,blocker
1420322,minor
1420323,trivial
1420324,normal
1420325,minor
1420326,normal
1420327,enhancement
1420328,critical
1420330,minor
1420331,enhancement
1420332,normal
1420333,trivial
1420334,minor
1420335,blocker
1420336,normal
1420337,enhancement
1420344,critical
1420350,blocker
1420353,normal
1420355,critical
1420356,critical
1420357,enhancement
1420359,trivial
1420362,trivial
1420366,enhancement
1420369,critical
1420370,blocker
1420375,enhancement
1420376,blocker
1420377,major
1420378,major
1420379,trivial
1420380,minor
1420382,enhancement
1420383,enhancement
1420389,blocker
1420390,critical
1420399,trivial
1420400,blocker
1420404,major
1420407,critical
1420412,normal
1420414,enhancement
1420415,normal
1420418,major
1420420,minor
1420423,minor
1420429,major
1420430,trivial
1420433,critical
1420437,enhancement
1420440,trivial
1420441,enhancement
1420445,minor
1420452,trivial
1420453,minor
1420455,enhancement
1420462,normal
1420463,major
1420464,normal
1420465,normal
1420470,blocker
1420471,major
1420472,critical
1420475,major
1420476,minor
1420477,trivial
1420478,enhancement
1420480,major
1420486,minor
1420487,critical
1420488,major
1420489,major
1420492,trivial
1420493,trivial
1420494,critical
1420496,enhancement
1420497,major
1420502,enhancement
1420504,minor
1420505,blocker
1420506,major
1420507,blocker
1420508,critical
1420509,critical
1420512,normal
1420516,minor
1420517,trivial
1420523,critical
1420524,major
1420525,critical
1420528,critical
1420529,major
1420531,blocker
1420533,trivial
1420534,minor
1420537,major
1420539,critical
1420540,trivial
1420541,blocker
1420546,critical
1420547,major
1420552,blocker
1420553,critical
1420554,blocker
1420555,major
1420557,trivial
1420560,blocker
1420568,normal
1420572,trivial
1420575,critical
1420578,normal
1420579,enhancement
1420580,critical
1420582,major
1420585,major
1420587,major
1420589,normal
1420590,major
1420591,critical
1420592,minor
1420594,trivial
1420596,normal
1420599,blocker
1420600,critical
1420603,major
1420605,normal
1420607,trivial
1420608,enhancement
1420617,blocker
1420627,critical
1420628,critical
1420629,enhancement
1420630,blocker
1420631,blocker
1420634,enhancement
1420637,major
1420638,trivial
1420648,enhancement
1420653,enhancement
1420656,normal
1420658,trivial
1420659,trivial
1420664,major
1420667,enhancement
1420669,major
1420671,blocker
1420672,critical
1420673,normal
1420674,normal
1420675,critical
1420677,minor
1420680,major
1420687,major
1420692,blocker
1420696,enhancement
1420699,critical
1420702,blocker
1420709,enhancement
1420712,enhancement
1420713,blocker
1420720,blocker
1420722,minor
1420724,normal
1420728,major
1420732,blocker
1420736,trivial
1420737,blocker
1420741,enhancement
1420742,minor
1420743,normal
1420745,blocker
1420747,major
1420748,enhancement
1420753,enhancement
1420754,trivial
1420755,trivial
1420757,trivial
1420760,major
1420762,enhancement
1420763,blocker
1420764,major
1420765,enhancement
1420770,trivial
1420773,major
1420774,trivial
1420777,enhancement
1420781,major
1420782,minor
1420784,normal
1420785,normal
1420787,major
1420791,minor
1420792,major
1420795,critical
1420798,trivial
1420804,enhancement
1420809,normal
1420815,blocker
1420816,trivial
1420817,blocker
1420818,minor
1420819,minor
1420820,critical
1420824,trivial
1420825,enhancement
1420827,enhancement
1420828,enhancement
1420836,critical
1420838,major
1420841,minor
1420842,critical
1420845,enhancement
1420848,minor
1420849,normal
1420851,blocker
1420854,normal
1420857,minor
1420866,enhancement
1420867,enhancement
1420872,major
1420875,trivial
1420876,blocker
1420877,minor
1420879,normal
1420880,trivial
1420885,critical
1420889,trivial
1420893,blocker
1420894,normal
1420897,major
1420902,trivial
1420906,trivial
1420910,critical
1420911,critical
1420912,blocker
1420913,normal
1420916,blocker
1420922,blocker
1420924,minor
1420928,normal
1420930,trivial
1420936,enhancement
1420938,normal
1420946,minor
1420950,normal
1420953,normal
1420954,minor
1420956,blocker
1420961,critical
1420962,trivial
1420963,normal
1420968,normal
1420970,trivial
1420971,critical
1420972,enhancement
1420973,normal
1420975,enhancement
1420979,critical
1420985,trivial
1420988,trivial
1420991,critical
1420993,critical
1420996,normal
1420998,trivial
1421000,critical
1421004,major
1421005,trivial
1421009,critical
1421010,minor
1421011,normal
1421014,critical
1421018,normal
1421019,minor
1421020,minor
1421022,minor
1421023,critical
1421025,trivial
1421029,blocker
1421038,enhancement
1421040,enhancement
1421041,normal
1421043,minor
1421047,trivial
1421053,normal
1421054,trivial
1421056,critical
1421063,trivial
1421064,major
1421067,major
1421070,enhancement
1421071,critical
1421075,major
1421081,major
1421084,critical
1421087,trivial
1421088,critical
1421091,critical
1421094,critical
1421097,normal
1421098,trivial
1421100,enhancement
1421104,critical
1421105,enhancement
1421108,critical
1421112,blocker
1421121,enhancement
1421123,minor
1421129,minor
1421130,normal
1421132,blocker
1421134,enhancement
1421135,enhancement
1421137,critical
1421139,minor
1421141,major
1421144,trivial
1421146,critical
1421147,major
1421148,critical
1421150,major
1421151,trivial
1421152,normal
1421154,blocker
1421157,normal
1421158,enhancement
1421159,minor
1421161,minor
1421166,trivial
1421168,blocker
1421170,minor
1421175,critical
1421176,major
1421178,minor
1421179,minor
1421180,blocker
1421182,enhancement
1421185,normal
1421186,major
1421187,major
1421188,normal
1421191,trivial
1421192,enhancement
1421193,normal
1421194,enhancement
1421195,blocker
1421196,enhancement
1421197,normal
1421198,blocker
1421199,major
1421200,minor
1421201,minor
1421206,minor
1421209,normal
1421214,critical
1421223,trivial
1421224,normal
1421229,critical
1421230,minor
1421231,critical
1421237,minor
1421239,minor
1421240,minor
1421244,blocker
1421255,critical
1421259,blocker
1421260,enhancement
1421261,minor
1421262,trivial
1421263,critical
1421267,trivial
1421268,minor
1421270,trivial
1421272,minor
1421275,normal
1421276,enhancement
1421277,normal
1421280,major
1421281,normal
1421282,critical
1421285,enhancement
1421288,trivial
1421290,major
1421296,critical
1421297,trivial
1421305,enhancement
1421307,major
1421309,blocker
1421310,trivial
1421314,major
1421315,enhancement
1421318,minor
1421319,minor
1421320,blocker
1421325,critical
1421329,enhancement
1421331,major
1421333,enhancement
1421336,minor
1421337,critical
1421343,blocker
1421345,enhancement
1421349,enhancement
1421351,critical
1421353,normal
1421355,normal
1421358,minor
1421368,minor
1421372,enhancement
1421373,minor
1421374,enhancement
1421375,major
1421380,minor
1421382,trivial
1421384,blocker
1421385,major
1421386,enhancement
1421393,critical
1421397,normal
1421398,critical
1421399,blocker
1421400,normal
1421402,major
1421404,blocker
1421405,enhancement
1421408,normal
1421409,enhancement
1421411,minor
1421412,normal
1421413,critical
1421414,normal
1421435,critical
1421445,trivial
1421453,major
1421462,enhancement
1421466,blocker
1421472,critical
1421476,enhancement
1421478,major
1421480,trivial
1421481,minor
1421482,enhancement
1421483,major
1421487,normal
1421488,critical
1421492,trivial
1421504,minor
1421505,minor
1421506,normal
1421507,minor
1421508,major
1421509,minor
1421510,normal
1421511,major
1421512,normal
1421513,blocker
1421514,trivial
1421517,enhancement
1421518,enhancement
1421519,critical
1421521,normal
1421522,normal
1421524,minor
1421525,trivial
1421526,trivial
1421531,major
1421534,blocker
1421537,trivial
1421539,critical
1421540,normal
1421541,critical
1421542,minor
1421543,trivial
1421544,critical
1421545,normal
1421546,major
1421547,critical
1421549,critical
1421550,minor
1421553,blocker
1421555,trivial
1421556,enhancement
1421558,blocker
1421561,major
1421563,normal
1421565,minor
1421566,enhancement
1421568,major
1421570,blocker
1421573,trivial
1421575,blocker
1421580,blocker
1421586,major
1421590,enhancement
1421592,normal
1421593,critical
1421595,minor
1421597,major
1421598,minor
1421599,critical
1421600,trivial
1421603,enhancement
1421606,trivial
1421607,enhancement
1421609,normal
1421611,critical
1421616,enhancement
1421623,normal
1421632,major
1421635,minor
1421637,minor
1421638,normal
1421639,blocker
1421640,trivial
1421644,normal
1421645,normal
1421660,trivial
1421668,minor
1421669,major
1421672,blocker
1421678,blocker
1421681,major
1421683,critical
1421685,trivial
1421687,minor
1421693,major
1421696,normal
1421700,enhancement
1421706,normal
1421712,trivial
1421715,trivial
1421716,major
1421721,trivial
1421722,normal
1421723,blocker
1421724,major
1421730,normal
1421733,minor
1421734,minor
1421743,normal
1421745,trivial
1421747,minor
1421749,minor
1421752,enhancement
1421755,blocker
1421758,major
1421760,trivial
1421761,blocker
1421771,trivial
1421772,blocker
1421773,normal
1421776,critical
1421782,trivial
1421783,minor
1421784,critical
1421791,enhancement
1421792,blocker
1421793,major
1421804,major
1421807,enhancement
1421816,blocker
1421818,enhancement
1421819,blocker
1421821,critical
1421825,enhancement
1421826,trivial
1421830,normal
1421831,major
1421833,critical
1421837,enhancement
1421839,major
1421842,blocker
1421846,critical
1421849,blocker
1421854,normal
1421855,trivial
1421858,trivial
1421860,critical
1421861,blocker
1421862,normal
1421863,major
1421864,trivial
1421870,enhancement
1421871,minor
1421873,trivial
1421875,major
1421877,normal
1421883,trivial
1421884,blocker
1421885,critical
1421887,critical
1421888,enhancement
1421890,trivial
1421891,normal
1421892,blocker
1421893,major
1421894,normal
1421896,critical
1421910,trivial
1421912,critical
1421915,major
1421920,trivial
1421922,enhancement
1421923,minor
1421925,major
1421930,major
1421932,major
1421936,trivial
1421938,trivial
1421939,critical
1421944,critical
1421945,minor
1421947,minor
1421950,critical
1421951,trivial
1421953,critical
1421954,trivial
1421955,minor
1421957,enhancement
1421958,major
1421964,critical
1421965,minor
1421966,major
1421970,minor
1421974,critical
1421975,major
1421976,trivial
1421977,minor
1421980,normal
1421981,critical
1421985,normal
1421986,blocker
1421989,minor
1421993,minor
1421995,major
1421997,critical
1422008,major
1422013,normal
1422015,critical
1422016,blocker
1422017,trivial
1422021,trivial
1422027,enhancement
1422030,blocker
1422032,minor
1422033,minor
1422037,blocker
1422038,minor
1422039,critical
1422040,blocker
1422043,blocker
1422047,normal
1422049,critical
1422051,enhancement
1422053,trivial
1422054,enhancement
1422055,major
1422056,blocker
1422057,normal
1422059,major
1422061,minor
1422064,blocker
1422065,enhancement
1422070,enhancement
1422073,critical
1422075,normal
1422076,blocker
1422087,major
1422090,major
1422091,normal
1422095,blocker
1422101,enhancement
1422105,trivial
1422107,blocker
1422114,minor
1422116,enhancement
1422121,minor
1422131,normal
1422138,normal
1422144,enhancement
1422155,enhancement
1422156,enhancement
1422157,major
1422162,blocker
1422169,minor
1422174,normal
1422176,minor
1422177,major
1422185,minor
1422190,blocker
1422192,major
1422195,blocker
1422196,minor
1422197,trivial
1422198,enhancement
1422199,trivial
1422201,normal
1422202,enhancement
1422205,minor
1422207,minor
1422210,critical
1422216,enhancement
1422219,enhancement
1422221,normal
1422222,major
1422223,minor
1422224,enhancement
1422225,critical
1422226,enhancement
1422230,normal
1422234,minor
1422235,minor
1422237,normal
1422238,enhancement
1422239,enhancement
1422241,trivial
1422242,trivial
1422245,normal
1422248,enhancement
1422254,minor
1422260,normal
1422264,major
1422267,minor
1422269,trivial
1422270,normal
1422271,minor
1422274,minor
1422276,enhancement
1422277,trivial
1422278,trivial
1422280,minor
1422281,minor
1422283,major
1422284,trivial
1422288,minor
1422290,major
1422292,major
1422298,blocker
1422300,critical
1422302,trivial
1422312,enhancement
1422313,blocker
1422314,enhancement
1422315,normal
1422316,critical
1422317,critical
1422318,major
1422319,trivial
1422321,critical
1422334,blocker
1422336,trivial
1422338,minor
1422342,minor
1422345,blocker
1422346,critical
1422351,enhancement
1422355,critical
1422356,critical
1422362,blocker
1422363,major
1422367,critical
1422368,major
1422370,critical
1422372,enhancement
1422380,blocker
1422381,major
1422386,blocker
1422390,major
1422392,enhancement
1422393,critical
1422394,critical
1422399,enhancement
1422403,blocker
1422408,critical
1422409,normal
1422413,normal
1422414,trivial
1422415,normal
1422416,enhancement
1422418,blocker
1422424,major
1422430,critical
1422432,major
1422439,major
1422441,trivial
1422455,major
1422457,normal
1422458,minor
1422465,trivial
1422466,trivial
1422474,normal
1422475,blocker
1422479,blocker
1422484,normal
1422486,minor
1422489,critical
1422496,minor
1422497,enhancement
1422502,trivial
1422508,blocker
1422513,minor
1422517,normal
1422521,blocker
1422522,normal
1422524,normal
1422528,minor
1422529,blocker
1422530,trivial
1422533,critical
1422534,blocker
1422535,major
1422538,major
1422539,enhancement
1422540,enhancement
1422545,critical
1422550,major
1422552,blocker
1422555,blocker
1422557,minor
1422560,blocker
1422563,normal
1422565,trivial
1422567,blocker
1422569,minor
1422570,enhancement
1422573,normal
1422575,critical
1422581,critical
1422582,enhancement
1422584,minor
1422585,critical
1422587,normal
1422594,minor
1422595,minor
1422597,major
1422598,trivial
1422600,blocker
1422602,trivial
1422603,major
1422607,enhancement
1422608,enhancement
1422612,minor
1422615,normal
1422616,enhancement
1422624,trivial
1422626,normal
1422628,major
1422632,major
1422633,blocker
1422634,normal
1422636,blocker
1422637,major
1422640,enhancement
1422641,major
1422642,critical
1422648,minor
1422649,critical
1422651,enhancement
1422653,critical
1422654,enhancement
1422655,enhancement
1422656,trivial
1422657,blocker
1422658,trivial
1422659,major
1422660,normal
1422661,blocker
1422662,trivial
1422663,major
1422664,major
1422668,critical
1422669,trivial
1422670,major
1422674,normal
1422676,blocker
1422677,enhancement
1422681,normal
1422682,critical
1422684,minor
1422686,minor
1422687,major
1422694,blocker
1422699,major
1422700,blocker
1422709,trivial
1422714,critical
1422715,critical
1422716,major
1422717,critical
1422718,critical
1422725,critical
1422726,major
1422731,minor
1422732,trivial
1422733,normal
1422734,minor
1422735,blocker
1422740,minor
1422758,blocker
1422787,blocker
1422794,trivial
1422815,enhancement
1422827,normal
1422835,major
1422839,trivial
1422847,major
1422850,major
1422851,critical
1422852,trivial
1422856,enhancement
1422858,trivial
1422859,normal
1422862,blocker
1422866,trivial
1422868,minor
1422869,critical
1422874,normal
1422875,enhancement
1422883,enhancement
1422889,blocker
1422890,minor
1422891,minor
1422895,blocker
1422897,normal
1422898,major
1422907,enhancement
1422908,normal
1422911,critical
1422912,minor
1422913,minor
1422914,trivial
1422930,enhancement
1422935,major
1422937,trivial
1422950,enhancement
1422959,blocker
1422961,trivial
1422966,major
1422971,blocker
1422972,critical
1422974,normal
1422979,major
1422983,critical
1422987,enhancement
1422994,minor
1422995,critical
1422996,major
1422997,blocker
1423000,enhancement
1423001,enhancement
1423002,critical
1423011,trivial
1423013,major
1423017,minor
1423021,minor
1423023,major
1423024,critical
1423025,enhancement
1423029,blocker
1423032,minor
1423034,minor
1423041,critical
1423047,trivial
1423048,normal
1423051,minor
1423057,minor
1423059,trivial
1423061,major
1423062,trivial
1423065,minor
1423066,critical
1423069,minor
1423070,enhancement
1423071,enhancement
1423078,normal
1423079,blocker
1423085,minor
1423087,critical
1423090,normal
1423093,critical
1423094,normal
1423097,minor
1423098,blocker
1423100,major
1423104,blocker
1423106,critical
1423107,major
1423109,normal
1423111,major
1423112,normal
1423114,critical
1423115,trivial
1423117,blocker
1423119,major
1423120,normal
1423124,blocker
1423132,enhancement
1423139,trivial
1423142,minor
1423143,minor
1423146,blocker
1423151,minor
1423153,blocker
1423154,blocker
1423161,trivial
1423165,trivial
1423166,critical
1423167,trivial
1423174,critical
1423176,minor
1423178,enhancement
1423180,minor
1423183,enhancement
1423186,trivial
1423187,minor
1423188,enhancement
1423190,major
1423191,minor
1423194,major
1423196,blocker
1423198,major
1423202,normal
1423203,minor
1423205,enhancement
1423207,critical
1423210,trivial
1423212,critical
1423213,normal
1423216,normal
1423218,enhancement
1423222,blocker
